event_name,event_source,aws_region,identity_type,user_agent_category,is_new_ip_for_identity,is_new_region_for_identity,event_hour,is_off_hours,call_frequency_10m,target_user_is_different,is_privilege_action,error_status,mfa_authenticated,data_source,attack_type,scenario_id,event_time,identity_session_id,original_event_id,source_ip,user_name,identity_arn,is_threat
DescribeInstances,ec2.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,7,0,0,0,0,0,0,synthetic,none,syn-seq-benign-0217,2026-04-24T07:15:31Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-000435,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,7,0,1,0,0,0,0,synthetic,none,syn-seq-benign-0217,2026-04-24T07:18:01Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-003262,172.16.45.231,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
AssumeRole,sts.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,7,0,2,0,1,0,0,synthetic,none,syn-seq-benign-0217,2026-04-24T07:21:46Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-000179,172.16.5.179,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,7,0,0,0,1,0,0,synthetic,none,syn-std-bg-9210,2026-04-24T07:38:27Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-011825,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,7,0,0,0,1,0,0,synthetic,none,syn-std-bg-3132,2026-04-24T07:39:50Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-009323,172.16.34.225,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
ListUsers,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,7,0,1,0,0,0,0,synthetic,none,syn-std-bg-6168,2026-04-24T07:44:23Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-008698,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
DescribeInstances,ec2.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,8,0,0,0,0,0,0,synthetic,none,syn-std-bg-8518,2026-04-24T08:06:01Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-009741,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,8,0,0,0,1,0,0,synthetic,none,syn-std-bg-7692,2026-04-24T08:13:21Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-003613,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
AttachUserPolicy,iam.amazonaws.com,us-west-2,AssumedRole,SDK,0,0,8,0,0,0,1,0,0,synthetic,none,syn-std-bg-4263,2026-04-24T08:19:19Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-001218,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,CLI,0,0,8,0,0,1,1,0,0,synthetic,none,syn-std-bg-8272,2026-04-24T08:29:44Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-004689,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
DescribeInstances,ec2.amazonaws.com,ap-southeast-1,AssumedRole,CLI,0,0,8,0,1,0,0,1,0,synthetic,none,syn-std-bg-5197,2026-04-24T08:30:41Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-012773,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AttachRolePolicy,iam.amazonaws.com,us-east-2,IAMUser,SDK,0,0,8,0,0,0,1,0,1,synthetic,privilege_escalation_role_policy,syn-std-th-9223,2026-04-24T08:39:48Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-003200,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
CreateAccessKey,iam.amazonaws.com,us-west-2,IAMUser,SDK,0,0,8,0,0,0,1,0,0,synthetic,none,syn-std-bg-7582,2026-04-24T08:44:56Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-004404,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,8,0,0,0,1,0,0,synthetic,role_inline_policy_backdoor,syn-std-th-6959,2026-04-24T08:50:01Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-002254,104.244.76.13,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,SDK,0,0,8,0,1,0,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-7771,2026-04-24T08:53:01Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-009399,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
CreateAccessKey,iam.amazonaws.com,us-west-2,AssumedRole,SDK,0,0,8,0,0,0,1,1,1,synthetic,rogue_credential_creation,syn-std-th-7181,2026-04-24T08:54:25Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-004189,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
PassRole,iam.amazonaws.com,us-east-2,IAMUser,CLI,1,0,8,0,1,0,1,0,1,synthetic,none,syn-std-bg-1839,2026-04-24T08:56:02Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-007532,172.16.21.62,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
AttachUserPolicy,iam.amazonaws.com,eu-west-1,IAMUser,SDK,0,0,8,0,2,0,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-6542,2026-04-24T08:56:56Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-001192,194.26.29.112,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AttachRolePolicy,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,9,0,3,0,1,0,1,synthetic,none,syn-std-bg-1590,2026-04-24T09:01:45Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-002709,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
DescribeSecurityGroups,ec2.amazonaws.com,ap-southeast-1,IAMUser,Other,0,0,9,0,4,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-9236,2026-04-24T09:01:55Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-012410,203.0.113.88,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
CreateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,CLI,0,0,9,0,4,0,1,0,1,synthetic,none,syn-std-bg-2565,2026-04-24T09:04:05Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-013739,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PassRole,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,9,0,5,1,1,1,0,synthetic,pass_role_privilege_escalation,syn-std-th-8735,2026-04-24T09:06:00Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-003598,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,0,0,1,0,1,synthetic,none,syn-std-bg-7557,2026-04-24T09:06:44Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-009181,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,0,0,1,0,1,synthetic,none,syn-std-bg-8908,2026-04-24T09:07:01Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-000022,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
UpdateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,1,0,1,1,0,synthetic,credential_activation_abuse,syn-std-th-1695,2026-04-24T09:12:28Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-003323,203.0.113.88,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,1,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0044,2026-04-24T09:12:31Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-001344,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
AssumeRole,sts.amazonaws.com,us-west-2,IAMUser,CLI,0,0,9,0,1,0,1,1,0,synthetic,unauthorized_role_assumption,syn-std-th-8676,2026-04-24T09:15:08Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-010662,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,9,0,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-2368,2026-04-24T09:16:33Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-010616,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
ListUsers,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,9,0,0,0,0,0,0,synthetic,none,syn-std-bg-4976,2026-04-24T09:17:03Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-006876,172.16.20.87,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
GetObject,s3.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,1,0,0,0,1,synthetic,none,syn-std-bg-4317,2026-04-24T09:18:11Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-012307,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,1,0,0,0,0,synthetic,permission_probing,syn-seq-threat-0044,2026-04-24T09:18:48Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-008565,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
PutUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,9,0,2,0,1,0,0,synthetic,inline_policy_injection,syn-seq-threat-0044,2026-04-24T09:22:29Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-009525,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
GetCallerIdentity,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,9,0,1,0,0,0,0,synthetic,none,syn-std-bg-2230,2026-04-24T09:22:31Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-009063,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
DescribeInstances,ec2.amazonaws.com,us-east-1,AssumedRole,CLI,0,0,9,0,0,0,0,0,0,synthetic,none,syn-std-bg-6410,2026-04-24T09:25:43Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-001973,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,9,0,0,0,1,0,0,synthetic,none,syn-std-bg-8883,2026-04-24T09:32:09Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-003676,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,9,0,0,0,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-3813,2026-04-24T09:33:02Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-011568,194.26.29.112,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
DescribeSecurityGroups,ec2.amazonaws.com,us-east-2,IAMUser,Console,1,0,9,0,0,0,0,0,1,synthetic,none,syn-std-bg-3361,2026-04-24T09:33:22Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-013974,172.16.39.241,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
UpdateAccessKey,iam.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,9,0,0,0,1,0,0,synthetic,none,syn-std-bg-2642,2026-04-24T09:35:44Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-006761,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
ListRoles,iam.amazonaws.com,us-east-1,AssumedRole,CLI,0,0,9,0,1,0,0,0,0,synthetic,none,syn-std-bg-9871,2026-04-24T09:38:44Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-010198,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
CreateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,9,0,1,0,1,0,0,synthetic,rogue_credential_creation,syn-std-th-8473,2026-04-24T09:40:40Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-004526,45.154.255.99,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AssumeRole,sts.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,9,0,2,1,1,0,0,synthetic,none,syn-std-bg-2926,2026-04-24T09:42:24Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-009189,192.168.10.40,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,9,0,1,0,1,0,1,synthetic,none,syn-std-bg-9380,2026-04-24T09:50:16Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-009262,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,CLI,1,0,9,0,1,0,1,0,0,synthetic,none,syn-std-bg-7607,2026-04-24T09:50:35Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-008860,172.16.32.211,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AttachUserPolicy,iam.amazonaws.com,us-west-2,AssumedRole,CLI,0,0,9,0,2,0,1,0,0,synthetic,none,syn-std-bg-7359,2026-04-24T09:52:00Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-011910,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Other,0,0,9,0,1,0,1,0,1,synthetic,role_inline_policy_backdoor,syn-std-th-4503,2026-04-24T09:53:13Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-011822,198.51.100.24,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AttachRolePolicy,iam.amazonaws.com,eu-west-1,AssumedRole,SDK,0,0,9,0,0,0,1,1,0,synthetic,privilege_escalation_role_policy,syn-std-th-5162,2026-04-24T09:54:29Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-013058,45.154.255.99,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
PassRole,iam.amazonaws.com,us-east-1,IAMUser,CLI,0,0,9,0,0,0,1,0,0,synthetic,pass_role_privilege_escalation,syn-std-th-2764,2026-04-24T09:59:03Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-003284,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,Console,1,0,9,0,2,0,0,0,1,synthetic,none,syn-std-bg-3653,2026-04-24T09:59:41Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-006372,172.16.3.79,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
UpdateAccessKey,iam.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,10,0,0,0,1,0,0,synthetic,none,syn-std-bg-9487,2026-04-24T10:04:05Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-005808,192.168.10.40,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AssumeRole,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,10,0,0,1,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-4547,2026-04-24T10:06:11Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-000085,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
DescribeInstances,ec2.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,10,0,1,0,0,0,0,synthetic,none,syn-seq-benign-0101,2026-04-24T10:07:23Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-010056,192.168.10.40,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
PassRole,iam.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,10,0,2,0,1,0,0,synthetic,none,syn-std-bg-8237,2026-04-24T10:07:53Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-010769,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
ListUsers,iam.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,10,0,3,0,0,0,0,synthetic,none,syn-seq-benign-0101,2026-04-24T10:10:54Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-005551,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
DescribeInstances,ec2.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,10,0,4,0,0,0,0,synthetic,none,syn-seq-benign-0154,2026-04-24T10:13:17Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-006144,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AssumeRole,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,10,0,5,0,1,0,0,synthetic,none,syn-seq-benign-0101,2026-04-24T10:13:42Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-001246,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,10,0,0,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0285,2026-04-24T10:17:16Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-007231,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
ListBuckets,s3.amazonaws.com,us-east-1,AssumedRole,CLI,0,0,10,0,3,0,0,0,0,synthetic,none,syn-seq-benign-0154,2026-04-24T10:18:39Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-013718,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
DescribeInstances,ec2.amazonaws.com,us-east-1,IAMUser,Console,0,0,10,0,0,0,0,0,0,synthetic,none,syn-seq-benign-0171,2026-04-24T10:19:18Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-005303,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
CreateAccessKey,iam.amazonaws.com,us-east-2,AssumedRole,CLI,1,0,10,0,4,0,1,0,0,synthetic,none,syn-seq-benign-0154,2026-04-24T10:20:11Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-002555,172.16.47.126,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
ListUsers,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,10,0,1,0,0,0,1,synthetic,none,syn-seq-benign-0171,2026-04-24T10:21:35Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-001620,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
ListRoles,iam.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,10,0,1,0,0,1,0,synthetic,permission_probing,syn-seq-threat-0285,2026-04-24T10:21:38Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-003635,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
PassRole,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,10,0,2,0,1,0,1,synthetic,none,syn-seq-benign-0171,2026-04-24T10:26:12Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-009334,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
ListUsers,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,10,0,3,0,0,0,1,synthetic,none,syn-std-bg-5081,2026-04-24T10:27:14Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-004553,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,10,0,1,1,1,0,0,synthetic,role_inline_policy_backdoor,syn-seq-threat-0285,2026-04-24T10:28:09Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-006656,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
AssumeRole,sts.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,10,0,0,0,1,0,0,synthetic,none,syn-std-bg-3585,2026-04-24T10:32:28Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-005999,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,10,0,2,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-6996,2026-04-24T10:34:43Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-007564,198.51.100.24,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AssumeRole,sts.amazonaws.com,us-west-2,IAMUser,SDK,0,0,10,0,0,0,1,0,0,synthetic,none,syn-std-bg-2536,2026-04-24T10:35:13Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-007441,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
AssumeRole,sts.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,10,0,1,0,1,0,0,synthetic,none,syn-std-bg-1090,2026-04-24T10:35:47Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-000407,172.16.29.208,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,IAMUser,SDK,0,0,10,0,1,0,0,1,1,synthetic,cloud_intrusion_threat,syn-std-th-2723,2026-04-24T10:37:23Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-002567,45.154.255.99,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,Console,0,0,10,0,1,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-5570,2026-04-24T10:39:50Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-006515,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
DescribeInstances,ec2.amazonaws.com,us-east-1,IAMUser,SDK,0,0,10,0,1,0,0,0,1,synthetic,none,syn-std-bg-3928,2026-04-24T10:42:56Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-011270,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
PutUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,10,0,1,1,1,0,0,synthetic,inline_policy_injection,syn-std-th-9848,2026-04-24T10:43:46Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-000354,185.220.101.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
UpdateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,10,0,1,0,1,0,1,synthetic,none,syn-std-bg-3299,2026-04-24T10:48:09Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-013245,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
GetObject,s3.amazonaws.com,us-east-1,IAMUser,Console,0,0,10,0,2,0,0,1,1,synthetic,none,syn-std-bg-4800,2026-04-24T10:49:12Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-010102,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
GetCallerIdentity,sts.amazonaws.com,eu-west-1,IAMUser,Console,1,0,10,0,3,0,0,1,0,synthetic,none,syn-std-bg-9840,2026-04-24T10:50:17Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-011831,172.16.12.74,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
UpdateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,10,0,0,0,1,0,0,synthetic,credential_activation_abuse,syn-std-th-1029,2026-04-24T10:57:02Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-007844,198.51.100.24,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
GetObject,s3.amazonaws.com,us-east-2,AssumedRole,Script_Tool,0,0,10,0,1,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-7860,2026-04-24T10:59:58Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-006083,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
AssumeRole,sts.amazonaws.com,us-west-2,IAMUser,CLI,0,0,11,0,0,0,1,0,0,synthetic,none,syn-std-bg-5033,2026-04-24T11:02:07Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-000341,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PutUserPolicy,iam.amazonaws.com,us-west-2,IAMUser,Console,0,0,11,0,0,1,1,1,0,synthetic,inline_policy_injection,syn-std-th-1661,2026-04-24T11:02:57Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-007194,203.0.113.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
PutRolePolicy,iam.amazonaws.com,ap-southeast-1,IAMUser,Console,1,0,11,0,1,0,1,1,1,synthetic,none,syn-std-bg-2818,2026-04-24T11:04:32Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-010350,172.16.34.165,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
AssumeRole,sts.amazonaws.com,us-east-2,AssumedRole,SDK,0,0,11,0,0,1,1,0,0,synthetic,unauthorized_role_assumption,syn-std-th-3258,2026-04-24T11:04:50Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-005926,104.244.76.13,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
